in_real,in_imag,out_real,out_imag
-0.009062569887755324,0.007317644936297708,-0.9260430333762555,-0.46484116631946765
-0.01011426730059019,0.005473055777558658,-0.8188214574234433,-0.6141459433816311
-0.01084840139246161,0.003035418093277473,-0.6509553857285747,-0.7600732606960396
-0.01121406080551463,0.0001648638523141307,-0.43329535649814616,-0.8926732541257688
-0.01118967722564748,-0.002943717646372496,-0.18079480949035387,-1.0030161319771507
-0.01077958286174764,-0.006077296836457828,0.08883443942984738,-1.0837143662990074
-0.01001318368282421,-0.009020880668261875,0.35676666775003735,-1.1293318884482733
-0.008941276775757444,-0.01157366367390161,0.6046116232272271,-1.136628834644322
-0.007625253231157236,-0.01356786317277576,0.8163551881491561,-1.1045696960155866
-0.006137296495688744,-0.0148853218437619,0.9800426631556074,-1.0349766243498797
-0.00455565971772787,-0.01546329522427633,1.088257869164119,-0.9321205327297016
-0.002960597972332502,-0.01529849830414154,1.1379372662334282,-0.801847950828875
-0.001429608157776728,-0.01444665827513448,1.130028581750585,-0.6512084391379453
-0.00003353782276983189,-0.01301706977364156,1.0695376912755559,-0.48874686581986093
0.001170639122930125,-0.01115940546505619,0.9655607363356266,-0.3242840709385053
0.002144563363462413,-0.00905319954191218,0.8310567865212287,-0.16796159527438947
0.002871029231959583,-0.006892266999313067,0.6814565612351455,-0.028771504717304497
0.003357288751963947,-0.00487087495718518,0.5330429842662601,0.0867343925429083
0.00364112755213881,-0.003170193111444508,0.4019046498729266,0.17513725330984672
0.003772316269342331,-0.001924890786543779,0.30136182960159125,0.23537316416893897
0.003815427429440646,-0.001224220671844047,0.24149878150752624,0.2689833283267618
0.00384188501320725,-0.001105467714906773,0.22843515950531396,0.279915743172063
0.003925353251761795,-0.001554379667319684,0.26387738335344463,0.27424720580893397
0.004147250329285257,-0.002511669203128802,0.3458260507271011,0.26047820730149357
0.004564417985703183,-0.003865977249097601,0.4677645504319483,0.24725855421047777
0.005210906940645754,-0.005470124857259715,0.6193261205005329,0.24250406980311798
0.006093662025959297,-0.007153685284194075,0.7872153062957633,0.2527988090662231
0.007188094087966931,-0.008735874404419365,0.9558132103196828,0.2827234645597479
0.00843044508813763,-0.01003865624936703,1.1079279854312958,0.3337734300432601
0.00973404611583822,-0.01091321509776745,1.227718207750097,0.4045761266612632
0.01099113114038768,-0.0112438028715153,1.3021743393346223,0.49092314891795186
0.01208733021598833,-0.01095799964001881,1.3221555006250005,0.5866453217228449
0.01290945259541232,-0.01002970330745517,1.282179234385522,0.684164439946775
0.01333342137727299,-0.00847319519944808,1.1788223358477186,0.7735947806059675
0.01328006965053234,-0.006363297695464157,1.0131811625290028,0.8457300501579997
0.01270845272606799,-0.003818353470970543,0.791645021421371,0.8923697596742717
0.0116248091060411,-0.0009925291887665612,0.5261826521918734,0.9076704896257437
0.01008351071996647,0.001937635993121489,0.2332961629920084,0.8892199427473042
0.008177024843402722,0.004793877755102588,-0.06876968316166479,0.837909201342383
0.006047456596075253,0.007402064764132053,-0.3605941055103673,0.7588896043551815
0.003863903147141578,0.009605581928949622,-0.6228499821041427,0.6607130532473693
0.001803819697979767,0.0112730883513249,-0.8383143037931121,0.553539951211391
0.00003414480458946478,0.01230648436634139,-0.9929541752740011,0.4474187714643244
-0.001299928077693784,0.01265245969241476,-1.0770989489212315,0.35197586907235756
-0.002094522783615043,0.01230433506001945,-1.086145046215101,0.27528256608792967
-0.002297083694534304,0.01130296920263768,-1.0207562037766846,0.22296897289226836
-0.001909995900897422,0.009731961647587594,-0.886768762681887,0.19798437040346667
-0.000993450962300563,0.007712089665145296,-0.6953325587285285,0.20041003664832374
0.000323487939087224,0.005398503644432277,-0.46279972523663293,0.22633361597258644
0.001874295174969005,0.002954991996537272,-0.20745299159571434,0.2679865998440064
0.003468236406381159,0.0005500798231186223,0.04938417448259421,0.3134157741427389
0.004920035424590496,-0.001653637605979449,0.286520379070528,0.3540666966260766
0.006068802538969587,-0.003508623729535981,0.48612543935328034,0.38187283775804914
0.006763582667047118,-0.004893953206637932,0.632144299771732,0.3889645076262501
0.006923199010632317,-0.005730032291786395,0.7147500522237153,0.3716612961041175
0.006529619933122719,-0.005979523204104557,0.7297106948800595,0.32989651347594756
0.005633937215780733,-0.005646266689556534,0.6783852974646284,0.2674544207017594
0.004348428413374243,-0.004775805239066396,0.5678522656372833,0.19151095834929976
0.002819056730442289,-0.00346948371518851,0.41093667702409287,0.11024464694258271
0.001233315201506468,-0.001850428108075511,0.22312981800613713,0.03404312102318825
-0.0002149412710416714,-0.00006325042798622707,0.02096042806164551,-0.025534794254439643
-0.00135096004026079,0.001739810264168334,-0.1720250193313674,-0.05653723405055805
-0.002042414904797138,0.003408107759967855,-0.3420843387375665,-0.056565069177979356
-0.002210903983928999,0.004792633760816456,-0.4679111698172617,-0.022007091776033435
-0.001844892796888161,0.005784887568527936,-0.5428825709786853,0.04316076793293319
-0.001003718146285183,0.006312023019372311,-0.5627493903621346,0.13189582108962047
0.0001879675352797518,0.006337521726104614,-0.5281342293318146,0.23294238711798504
0.001554537095980269,0.005862641719999145,-0.4446104183489269,0.3319899985675212
0.00289243324629125,0.004944850229900673,-0.323386915197036,0.41395965741796065
0.003989679856668113,0.003679603838826969,-0.17956704361906875,0.46447699267119635
0.004655790390328983,0.002191834386645113,-0.030245163385258525,0.4717694196266235
0.004748200806258038,0.0006161875113271879,0.10803303538610265,0.42834668988083535
0.004193190386488261,-0.0009158514947423214,0.22118479355471882,0.332100345469502
0.002993305364669963,-0.002260641354166497,0.29676085615880743,0.18734925435688332
0.001230519212179145,-0.003302600938093403,0.3265854622580805,0.004816296804294325
-0.0009385885409724303,-0.003955753684212541,0.3082609007818714,-0.19881845671778747
-0.003298271805042795,-0.004171631791955442,0.24549465607420692,-0.40388621882690884
-0.005595850536694433,-0.00394412284690765,0.14635213244636933,-0.589362347771707
-0.007571477568545999,-0.00330951034338083,0.022876063534764977,-0.7349638142795244
-0.00899237197685693,-0.002335154857728172,-0.11089641714960513,-0.8237414973859835
-0.009679112794706304,-0.00111522244503105,-0.240467049886284,-0.8438416978012309
-0.009528930649794473,0.0002448955468913587,-0.352901370774069,-0.7900907057195127
-0.008529427926021793,0.001637955071302813,-0.43837356292029417,-0.6646312860349828
-0.006763642057101405,0.002945677907890534,-0.48982254605478315,-0.4774134687975724
-0.004412863414311753,0.004080097639628131,-0.5055393750592103,-0.24555293038245596
-0.001733081016249845,0.004976476487104879,-0.48810582265743424,0.008091179412148567
0.0009740918569096488,0.005600145420617716,-0.44454947208577095,0.25673060563835787
0.003395064467965639,0.005945499748735638,-0.3855535824126412,0.4739078295321309
0.005232115997144935,0.006019382301155105,-0.3224845762840411,0.6348857676037644
0.006232460989174148,0.005852622187785716,-0.26749702121580493,0.719559896684659
0.006222862016470841,0.005487106828711986,-0.23109952723359245,0.7149218958349365
0.005135222233112934,0.004970185808576904,-0.22049890826235946,0.6164395923702697
0.003017311518486916,0.004347442509896575,-0.23859499218374805,0.42852914194008834
0.00001888993735757894,0.003644747934649218,-0.282788159090958,0.16201085432718634
-0.003614623171720833,0.002868829042314404,-0.34349579261260627,-0.16312774033191998
-0.007568893454304603,0.002012691386544839,-0.4117025803028622,-0.5177869456266583
-0.01148893835026639,0.001065580933215773,-0.4755992539308261,-0.8729077565173124
-0.01501480095326102,0.0000198467355528024,-0.52001344778549,-1.1990256722354695
-0.01782867669045876,-0.00114359576579759,-0.5288672239469339,-1.4670063954899462
-0.01967210860645652,-0.002437595557994813,-0.49220000211497983,-1.6568948640778274
-0.02037291397161096,-0.003850759915903879,-0.4083031203920564,-1.7618999838967289
-0.0198656303142656,-0.005335109624465999,-0.28038618157347095,-1.7819050039554916
-0.01820327204765901,-0.006806070206473778,-0.11377595321964554,-1.7166658905638075
-0.01555295059948152,-0.008154157996291517,0.08210658546388039,-1.5676108314271286
-0.01216971786917383,-0.00924174379349769,0.28949444643215505,-1.3438777190909836
-0.008365867622268569,-0.009919501975581394,0.48372175942755613,-1.064563182807329
-0.004479647558194951,-0.01004670341829595,0.6390579386182301,-0.7544716735491332
-0.0008391557535134452,-0.009509398115350346,0.7333111752944188,-0.43826067971203
0.002273020510941379,-0.008230105413944106,0.7495154192630846,-0.1372825635890122
0.00463614528961318,-0.006178905865390304,0.6767756232453696,0.13103877248483198
0.006113487761564691,-0.003387422668334113,0.5115392249520194,0.3541519732926989
0.006660210180028889,0.00004556127653258986,0.25863749757421467,0.5242457925796586
0.006323195004404374,0.003955389506301745,-0.06734084018151339,0.6381659656689277
0.00523761090215619,0.00811792006700825,-0.4424178373408487,0.6995702349512629
0.003600595173330631,0.0122688695136224,-0.8376426942968036,0.7163243980511204
0.001645346170663077,0.01612575232671962,-1.2196333145902847,0.6957479141923202
-0.0003954840451262082,0.01941553039342171,-1.5515473053075328,0.6433931326233475
-0.002317729557451199,0.0218968364243995,-1.802488472945408,0.5667531656522686
-0.003946179287550857,0.02337161139310595,-1.9585722204532738,0.4784893569280202
-0.005156384511769465,0.02370361516855292,-2.0227449994544866,0.39214702313591854
-0.005886298805536769,0.0228506292194258,-2.001168131096197,0.3147115149563824
-0.0061510102919593,0.02087913513428871,-1.89195874703293,0.2422753861926914
-0.006031591504868048,0.0179502343227946,-1.6899870989171906,0.1642472407597051
-0.005634956818910356,0.01430915331977537,-1.402829693752162,0.0742613065676263
-0.005093344195819377,0.01023621354445932,-1.0578211013858247,-0.026368109409391938
-0.004549252492091192,0.006031462673588084,-0.6931812504011816,-0.13306793360042413
-0.004141979265777415,0.001978188468106133,-0.3421145641166031,-0.24499124957140703
-0.003982762998520985,-0.001686002234993638,-0.02734849666028703,-0.36368740918691567
-0.004132997464138236,-0.004758248028942738,0.22848726131699412,-0.48758052033185756
-0.004604872640114532,-0.00711747110816195,0.4132764290288309,-0.6133783792289609
-0.005361844384192415,-0.008726890039852442,0.5250471722028901,-0.7362392194092751
-0.006326531546171487,-0.009639673277355973,0.5708370683269208,-0.8517798213921428
-0.00739557166352296,-0.009989292091840477,0.5647655725650997,-0.955509169943331
-0.008460688449414049,-0.009956268485544222,0.5252410451675075,-1.0444138392224318
-0.009409350090116056,-0.00975634856258789,0.4737257515216185,-1.1166745480227611
-0.01014588197203606,-0.009605182540980861,0.4316613897048909,-1.172075189131561
-0.01060233196533918,-0.009688215232312796,0.41724059428193583,-1.2117999623407036
-0.01074634122800763,-0.01013481188120046,0.44293012899623624,-1.2380548443510997
-0.01058817957995653,-0.0110058608132085,0.5140503546576142,-1.2539847236644608
-0.01017198040910023,-0.01228423063656116,0.6281302291713372,-1.262702912757859
-0.009568359281707796,-0.01387369446599107,0.7749998712559839,-1.2664562934065695
-0.008862288193291906,-0.01560788166402406,0.937862164448081,-1.2660474460274136
-0.00813877564858943,-0.01726908974547989,1.0956883240992665,-1.2608125818307707
-0.007469209561241752,-0.01862092220783756,1.2271479153221976,-1.2494143856734372
-0.006908349128363184,-0.01943564636551724,1.313814129186261,-1.2309746861483535
-0.006484567031369672,-0.01952502602536992,1.3420074664740531,-1.2043220975577964
-0.006196016106678236,-0.01876753345518113,1.3026238575918785,-1.1659012468779602
-0.00601403817244628,-0.0171295877090169,1.1908880958978831,-1.1088467690770716
-0.005894927838493697,-0.01468226926496431,1.0088894509365818,-1.0260478927008556
-0.005772769296521877,-0.01158510973565653,0.7684321833545557,-0.9140604297526513
-0.005575569653387876,-0.00807262352663702,0.4908866354364112,-0.7760444807255662
-0.005230979334455514,-0.004428697257493777,0.2027878435279893,-0.6193161940246307
-0.004682112714487909,-0.0009579594821442538,-0.06834109003400082,-0.4507225966536391
-0.003912661365155393,0.002024048322621198,-0.2937856748962996,-0.2784672223963725
-0.002916147638791441,0.00425445119043495,-0.450363515182965,-0.11199264243335595
-0.00171466016815444,0.005545752780720403,-0.523028187393473,0.03973883122575773
-0.0003527929839602295,0.005816583795338733,-0.5055180504803626,0.16895305837845487
0.001106294607339653,0.005102299146699552,-0.40204371525647375,0.27112869229344283
0.002575424938695768,0.003525956033423713,-0.22472255977968794,0.34310793145716767
0.003974846037167542,0.001323763282276243,0.004642222015397097,0.38482132803874175
0.005232939491591,-0.001192943726043125,0.25716823789198795,0.4011962877403685
0.006298904892468322,-0.003669157405921884,0.5023274788792718,0.4005709286848314
0.007148231083657697,-0.005742957128925361,0.708826610877872,0.3933677224626439
0.007768447501718925,-0.007084631308112157,0.8488172677843316,0.39103138270807986
0.008168602407721118,-0.007431873650078961,0.9006743359840267,0.4044372301268679
0.008374057569568053,-0.006621756170722007,0.8514046648437259,0.4425396515255974
0.008425864575858652,-0.00461979455089497,0.6984264285089615,0.5108728210414046
0.00837455252956277,-0.001520906392896912,0.44979487196793466,0.6105807753413366
0.008254175177668348,0.002499181280035781,0.12047973910939638,0.7380841066866216
0.00809598875780956,0.007145022176955096,-0.2637579442009294,0.8865685969991041
0.007920560958546853,0.0120535505615124,-0.6701162066074335,1.0440253970129314
0.007735203839523176,0.01682072326820807,-1.0604575477068194,1.1904475387214855
0.007524374778931283,0.02105413009818847,-1.3928733776027782,1.2966329395520795
0.007242276059807715,0.02444618637322975,-1.6372894608449868,1.3423744258795187
0.006843368841505331,0.0267106525316026,-1.7874678931836447,1.333995516959308
0.006293108293617755,0.02762083900357577,-1.8581065670489971,1.297855797809957
0.005576223853863506,0.02706971072842322,-1.8622319345959972,1.252406143214003
0.004693853194943412,0.02513960124250349,-1.7946680126417167,1.1861716577771748
0.003654130657079611,0.02207330076529158,-1.6432897105553832,1.068608133437806
0.002489621349129101,0.01816029996119546,-1.4066488192849642,0.8812388665413611
0.001260287906175348,0.01371106344854905,-1.1038219566425151,0.6368433709245256
0.0000439488509977798,0.009055100942874202,-0.7692649729098217,0.3699065447916672
-0.001086004115733038,0.004526147687439782,-0.43703910121846157,0.11220108106010024
-0.00207855838034622,0.0004105452027613411,-0.12934889589407753,-0.12138035692058333
-0.002878263524280698,-0.003062266769420598,0.13391308604365182,-0.3185693880471321
-0.003440864952496214,-0.005744870397047887,0.33940154394129735,-0.46843032172281096
-0.003735055027222305,-0.007578943199167975,0.48347828665931175,-0.5656659168375137
-0.003748975917170024,-0.008595928293943247,0.5694796328707252,-0.6105586577145634
-0.003507386473107886,-0.008912036985975745,0.6066200815853082,-0.6084143528525048
-0.003044511332274813,-0.008696246717281638,0.6071982394381888,-0.5675279271880169
-0.002412523364875125,-0.008153983529146841,0.5859784751836709,-0.4990521929760088
-0.001678221934843951,-0.007503991182015742,0.5584730002070651,-0.41616037434357545
-0.0009175001945977779,-0.006956519378757746,0.5393694818075581,-0.3326413037983801
-0.0001973051054794669,-0.006688552501989302,0.5410175873657522,-0.2606730428353917
0.0004265186316133204,-0.006816499780587404,0.5714137422399289,-0.20959541918819452
0.0009089517004764203,-0.007395299278976,0.6337907413080436,-0.18571651977112189
0.001212605235751665,-0.00841705825418266,0.7265836054647633,-0.19251958811698766
0.001305632616649808,-0.009819436483040081,0.8439161882124555,-0.2309589194767846
0.001172786719174429,-0.01149847586284275,0.9766958168422969,-0.2990066043398516
0.0008077487243239126,-0.01329977862818716,1.1118134514479032,-0.3917370633585568
0.0002111423185261934,-0.01504712108107065,1.2340394986422516,-0.5021719938286874
-0.0006068917073028196,-0.01656044142927306,1.3285228339890551,-0.6223175703914893
-0.001630466684711458,-0.0176730403536403,1.3828573029751217,-0.7447264048560926
-0.002857970563040539,-0.01824457534062498,1.3874901251569614,-0.8649244823241813
-0.004275131340707273,-0.01816678906992001,1.3355598073598434,-0.9795860257851903
-0.00586025191277894,-0.0173727117266269,1.222450407710028,-1.0855514453572799
-0.007572931568176085,-0.01584288615902053,1.0461685764966073,-1.1784934893770165
-0.009352363308665658,-0.01360226398899818,0.8084098581734023,-1.2527606631853185
-0.01114568515557422,-0.01070386155975636,0.5139340700048297,-1.3039431529038144
-0.01287574553234751,-0.007242024854977451,0.17235089196828385,-1.3281212381086984
-0.01445088968182627,-0.003339031995082768,-0.20248231789606896,-1.3218703792985305
-0.01576621689702985,0.0008581976212497253,-0.5931067152803606,-1.2815843030703449
-0.01671251915258857,0.005183680353258122,-0.9783697046168491,-1.203354072146539
-0.01720355399700647,0.009465842598184723,-1.3347516502726493,-1.0860215775245647
-0.0171800617305087,0.01352956310064729,-1.6395609335243468,-0.9339632871107336
-0.01661749553330108,0.01720286650164743,-1.876730074633803,-0.7567387410812241
-0.015527086623853,0.02032052888049417,-2.0416875039688036,-0.5657473080656135
-0.01395790548029034,0.02272689321763645,-2.1410677123378252,-0.37012829867792174
-0.01200765833892912,0.0242912726506238,-2.1862689060484586,-0.17524496508899468
-0.009826219854803295,0.02492549083126654,-2.1846557082699256,0.014468468799252676
-0.007606154298643347,0.02460152966364664,-2.134314416130832,0.19011396356543742
-0.00555570823153008,0.02334746333445604,-2.0267229256234884,0.3350124934009173
-0.003865182963524885,0.02124411551987609,-1.854143798914927,0.4274205371154558
-0.002686715485128328,0.01844275191755399,-1.6201960415249765,0.4485225959451311
-0.002123376164995559,0.01511308798570973,-1.3421710646426628,0.3900608371473977
-0.002213806261959741,0.01145654462255325,-1.0457509317188098,0.2577336194583766
-0.002933679732863298,0.007696337461549345,-0.7579907630111982,0.06706548396354306
-0.004191152797629097,0.004069006300566428,-0.49925733178604453,-0.16426411432235122
-0.00581108968227248,0.0008273534509416442,-0.2834927510232928,-0.41498406461019266
-0.007570029069058276,-0.001827810974401493,-0.12173378261339265,-0.6587020859336865
-0.009207392890521688,-0.003740944480198357,-0.01900649201113213,-0.8684336376242441
-0.01045834174625459,-0.004810273629883615,0.026212958892951086,-1.018582392383133
-0.01108452834206372,-0.004995819136810711,0.019627011354463385,-1.0879017723070081
-0.01088989786011408,-0.004341031102363378,-0.028074737426385464,-1.0612117961855947
-0.009763212920612318,-0.002958128139517045,-0.10340246240227621,-0.9320609239130925
-0.007690088469953414,-0.001016703864401617,-0.1922808819974199,-0.7037741674393452
-0.004756646262137811,0.001282204429477804,-0.2821728876187503,-0.38890813137390046
-0.001146375127988667,0.003723309663688182,-0.3596709625382646,-0.008340281031258058
0.00286211109873005,0.006059652689520138,-0.41398591288703307,0.4058053977560425
0.006935615948477766,0.008080889288805043,-0.43581223048790657,0.8178962516526613
0.0107078474057017,0.00961803444039955,-0.42503322371594754,1.1878113175784681
0.01381869530944232,0.01057004781875908,-0.387726926797994,1.4783720469479564
0.01595096578792507,0.01091062051195026,-0.334465561742222,1.663716581806021
0.01685048788015819,0.01065445217727125,-0.27610880757674505,1.7345088681435017
0.01637863224695328,0.009886196490160485,-0.22346616601212815,1.688578487386544
0.01452670134774425,0.008740887971185801,-0.18815798364556086,1.5218703652279917
0.01141361490401403,0.007387233947216709,-0.18178768955427382,1.2365087706715245
0.007267320736174247,0.005999671668236686,-0.2109786388206827,0.8543788583867964
0.00240770784860056,0.004718955437152318,-0.2747597676406384,0.41280078109288576
-0.002791729708750642,0.003677806045369548,-0.3707079225675065,-0.05493548640988681
-0.007938933659595597,0.002968846602575645,-0.4940166219931149,-0.5101260986982405
-0.012659130578507,0.002646172734048503,-0.6361679227384588,-0.9135969122758208
-0.01663251898056616,0.002716854556217227,-0.7846083034095692,-1.2386607028304892
-0.01962804784636537,0.003096484893869959,-0.9171434125841511,-1.464647489504621
-0.02151675717721955,0.003687690627708702,-1.0218799158622125,-1.5879211483562252
-0.02227810413264742,0.004381155200033458,-1.098605583231247,-1.620841919958154
-0.02199846102883853,0.005077436790271366,-1.1504888604243853,-1.5802892741626464
-0.02086594470289731,0.005696913064545354,-1.1770564265847505,-1.4814157760896218
-0.01916137618815445,0.006174387715561135,-1.1750337356360059,-1.3413202168012228
-0.01718169183100075,0.006500421632327134,-1.1463220820184836,-1.1794085629514102
-0.01521125705679644,0.006705586204169304,-1.1005609221335697,-1.016565550804414
-0.01348245369830864,0.006848457981372619,-1.052105732650291,-0.8712369923228097
-0.01215324419090506,0.007003174621799777,-1.0151912356307833,-0.7557649735082076
-0.01131364674065554,0.007255321775239682,-1.001756597738032,-0.6759831613039009
-0.01094006022864044,0.007674036956122943,-1.0183709688459321,-0.6288298040843201
-0.01091873631671801,0.008301001364309616,-1.0651981267535693,-0.6040231445084168
-0.01106419160499678,0.009134080370433569,-1.136126893989496,-0.5866005393127556
-0.01115136347334701,0.01012148391278113,-1.219348936632324,-0.5598834211457487
-0.01095671294538167,0.01116634543282259,-1.2993668533143186,-0.5088112668336212
-0.01027265864119893,0.01210882837885261,-1.3568528203117765,-0.42175223556792374
-0.00895084636051635,0.01275858774659253,-1.371397345942769,-0.29276476829275566
-0.006927566792727278,0.01292087860989076,-1.3240352651460081,-0.12266798278192703
-0.004240186915068002,0.01242734351665341,-1.200020140166487,0.0803349778566037
-0.001036663369997567,0.0111546101426505,-0.9920874183868358,0.3004059887973616
0.002450891903521029,0.009025829211141652,-0.7010753780039731,0.5163231034886436
0.005925375762949679,0.006038939352910694,-0.3362931006238675,0.7035132157050465
0.009061533781876687,0.002276230430749732,0.08447927209604422,0.8373469730495333
0.01154339843872359,-0.002093050202787683,0.5362796993407627,0.8957804353108043
0.01308810917624676,-0.006820477631714339,0.9855351718162303,0.8602093898070697
0.01350246583926269,-0.01160905153688517,1.3926829587057268,0.725619874298808
0.01270827872191331,-0.01613856826645467,1.7205893244405002,0.5022004190422473
0.01075269177591009,-0.02010271001335097,1.9449292285000304,0.2129333076657347
0.007802868668624573,-0.02324215055462632,2.0598615567699587,-0.11370420641368284
0.004128884381952466,-0.02537142453231541,2.0745789180444625,-0.4512726937805116
0.00009485277460479633,-0.02639789927636256,2.0064953096778777,-0.777381557681883
-0.003888224738592954,-0.026335204459612,1.8753693183368045,-1.073758730222142
-0.007412423279254861,-0.02530954502656194,1.7001755295639862,-1.3240742415581312
-0.01012045005440435,-0.02354555107176697,1.499743108213619,-1.5113693030239101
-0.01174400348680196,-0.02135389902026001,1.2956235501331732,-1.6169318914636577
-0.01214091400808124,-0.01907847138093993,1.11383337718352,-1.6246633868612639
-0.0113072845288332,-0.01705249091584081,0.9823483533779143,-1.5286200188573966
-0.009378595896681044,-0.01555288294561173,0.9246154649885674,-1.3409496612644878
-0.006611328992671025,-0.01476742244661827,0.9523351849218616,-1.0923165076591959
-0.003342757057944502,-0.01478548271738466,1.0635494951173543,-0.8220446245751514
0.00002206100060955641,-0.01559079319712051,1.243170909713669,-0.5683781399575962
0.003068482603641069,-0.0170573813902718,1.464284501794577,-0.3622835324582676
0.005421574640912342,-0.01895976987572341,1.6910139808450757,-0.2260329054802077
0.006793014511552968,-0.02099411545934789,1.8836953746553067,-0.17136761543347978
0.007011055559045424,-0.02280555262756247,2.011452993962684,-0.19906805989244347
0.006021150184462099,-0.02404272476166502,2.0608471860458475,-0.3037267488208064
0.003907673839889014,-0.024403191141242,2.027525455437992,-0.47567922294932075
0.0008962652217016324,-0.02368763336182132,1.9026226622785578,-0.6974782460394504
-0.002679792714254444,-0.02183108210905136,1.6738225846083226,-0.9399609793995012
-0.006439939116424533,-0.01889897154913752,1.3397893504566458,-1.1663016953610708
-0.009983675210386464,-0.0150775858735489,0.9218235078733201,-1.3417659324933067
-0.01293793893382549,-0.01065470720391445,0.4599895474492291,-1.442740258981511
-0.01499194549736711,-0.005996405538723126,0.0012829724570573298,-1.4578156601383065
-0.01593793604848365,-0.001512800347181461,-0.4098239880489844,-1.3848524377432876
-0.0157099346934145,0.002386443041309879,-0.7352585219863231,-1.2320953159384107
-0.01435969535450668,0.005336096131802523,-0.9455640188559465,-1.0175261026675173
-0.01206543690779838,0.007065154958074413,-1.0227962364424252,-0.7657964213074849
-0.00910842125797921,0.007428866380375755,-0.9620653998362052,-0.5051319364946518
-0.005839325055791218,0.00642649782613592,-0.7739736157458375,-0.2647958561202639
-0.002636106714211044,0.004205731255013678,-0.48453522239039315,-0.07070088879857583
0.0001485294526361308,0.001031965463644626,-0.12485109151440928,0.058127200550808
0.002220157273806437,-0.002733748744878803,0.2624533275968712,0.10502413086918183
0.003372459557042421,-0.006674282539255264,0.6378942826553159,0.0652491762192873
0.003507663935932961,-0.01035935237797448,0.9545028850882589,-0.05159330290401039
